project_name,lang,build_command,github_url,rep,arm,duration_sec
Interlink,go,make all,https://github.com/interlink-hq/interLink,2,ebpf,43.891
Interlink,go,make all,https://github.com/interlink-hq/interLink,3,clean,41.860
Interlink,go,make all,https://github.com/interlink-hq/interLink,3,ebpf,43.747
Interlink,go,make all,https://github.com/interlink-hq/interLink,4,clean,42.556
Interlink,go,make all,https://github.com/interlink-hq/interLink,4,ebpf,49.004
Interlink,go,make all,https://github.com/interlink-hq/interLink,5,clean,41.694
Interlink,go,make all,https://github.com/interlink-hq/interLink,5,ebpf,43.462
Interlink,go,make all,https://github.com/interlink-hq/interLink,6,clean,41.573
Interlink,go,make all,https://github.com/interlink-hq/interLink,6,ebpf,44.581
Interlink,go,make all,https://github.com/interlink-hq/interLink,7,clean,41.262
Interlink,go,make all,https://github.com/interlink-hq/interLink,7,ebpf,43.749
Interlink,go,make all,https://github.com/interlink-hq/interLink,8,clean,41.904
Interlink,go,make all,https://github.com/interlink-hq/interLink,8,ebpf,44.131
Jaeger,go,make build-binaries,https://github.com/jaegertracing/jaeger,1,clean,137.404
Jaeger,go,make build-binaries,https://github.com/jaegertracing/jaeger,1,ebpf,147.604
Jaeger,go,make build-binaries,https://github.com/jaegertracing/jaeger,2,clean,136.329
Jaeger,go,make build-binaries,https://github.com/jaegertracing/jaeger,2,ebpf,148.154
Jaeger,go,make build-binaries,https://github.com/jaegertracing/jaeger,3,clean,137.320
Jaeger,go,make build-binaries,https://github.com/jaegertracing/jaeger,3,ebpf,146.908
Jaeger,go,make build-binaries,https://github.com/jaegertracing/jaeger,4,clean,135.745
Jaeger,go,make build-binaries,https://github.com/jaegertracing/jaeger,4,ebpf,148.705
Jaeger,go,make build-binaries,https://github.com/jaegertracing/jaeger,5,clean,135.438
Jaeger,go,make build-binaries,https://github.com/jaegertracing/jaeger,5,ebpf,147.408
Jaeger,go,make build-binaries,https://github.com/jaegertracing/jaeger,6,clean,134.734
Jaeger,go,make build-binaries,https://github.com/jaegertracing/jaeger,6,ebpf,146.373
Jaeger,go,make build-binaries,https://github.com/jaegertracing/jaeger,7,clean,136.427
Jaeger,go,make build-binaries,https://github.com/jaegertracing/jaeger,7,ebpf,146.734
Jaeger,go,make build-binaries,https://github.com/jaegertracing/jaeger,8,clean,133.695
Jaeger,go,make build-binaries,https://github.com/jaegertracing/jaeger,8,ebpf,148.009
k8gb,go,make k8gb,https://github.com/k8gb-io/k8gb,1,clean,78.305
k8gb,go,make k8gb,https://github.com/k8gb-io/k8gb,1,ebpf,70.139
k8gb,go,make k8gb,https://github.com/k8gb-io/k8gb,2,clean,64.676
k8gb,go,make k8gb,https://github.com/k8gb-io/k8gb,2,ebpf,69.971
k8gb,go,make k8gb,https://github.com/k8gb-io/k8gb,3,clean,66.043
k8gb,go,make k8gb,https://github.com/k8gb-io/k8gb,3,ebpf,71.028
k8gb,go,make k8gb,https://github.com/k8gb-io/k8gb,4,clean,65.604
k8gb,go,make k8gb,https://github.com/k8gb-io/k8gb,4,ebpf,70.044
k8gb,go,make k8gb,https://github.com/k8gb-io/k8gb,5,clean,64.725
k8gb,go,make k8gb,https://github.com/k8gb-io/k8gb,5,ebpf,69.538
k8gb,go,make k8gb,https://github.com/k8gb-io/k8gb,6,clean,64.810
k8gb,go,make k8gb,https://github.com/k8gb-io/k8gb,6,ebpf,70.572
k8gb,go,make k8gb,https://github.com/k8gb-io/k8gb,7,clean,64.957
k8gb,go,make k8gb,https://github.com/k8gb-io/k8gb,7,ebpf,69.480
k8gb,go,make k8gb,https://github.com/k8gb-io/k8gb,8,clean,64.768
k8gb,go,make k8gb,https://github.com/k8gb-io/k8gb,8,ebpf,70.314
K8sGPT,go,make build,https://github.com/k8sgpt-ai/k8sgpt,1,clean,60.743
K8sGPT,go,make build,https://github.com/k8sgpt-ai/k8sgpt,1,ebpf,67.447
K8sGPT,go,make build,https://github.com/k8sgpt-ai/k8sgpt,2,clean,61.699
K8sGPT,go,make build,https://github.com/k8sgpt-ai/k8sgpt,2,ebpf,67.618
K8sGPT,go,make build,https://github.com/k8sgpt-ai/k8sgpt,3,clean,60.477
K8sGPT,go,make build,https://github.com/k8sgpt-ai/k8sgpt,3,ebpf,66.601
K8sGPT,go,make build,https://github.com/k8sgpt-ai/k8sgpt,4,clean,60.630
K8sGPT,go,make build,https://github.com/k8sgpt-ai/k8sgpt,4,ebpf,67.105
K8sGPT,go,make build,https://github.com/k8sgpt-ai/k8sgpt,5,clean,61.017
K8sGPT,go,make build,https://github.com/k8sgpt-ai/k8sgpt,5,ebpf,67.583
K8sGPT,go,make build,https://github.com/k8sgpt-ai/k8sgpt,6,clean,60.316
K8sGPT,go,make build,https://github.com/k8sgpt-ai/k8sgpt,6,ebpf,67.459
K8sGPT,go,make build,https://github.com/k8sgpt-ai/k8sgpt,7,clean,60.537
K8sGPT,go,make build,https://github.com/k8sgpt-ai/k8sgpt,7,ebpf,67.135
K8sGPT,go,make build,https://github.com/k8sgpt-ai/k8sgpt,8,clean,60.597
K8sGPT,go,make build,https://github.com/k8sgpt-ai/k8sgpt,8,ebpf,67.023
K8up,go,make build,https://github.com/k8up-io/k8up,1,clean,78.468
K8up,go,make build,https://github.com/k8up-io/k8up,1,ebpf,80.024
K8up,go,make build,https://github.com/k8up-io/k8up,2,clean,75.406
K8up,go,make build,https://github.com/k8up-io/k8up,2,ebpf,79.720
K8up,go,make build,https://github.com/k8up-io/k8up,3,clean,76.468
K8up,go,make build,https://github.com/k8up-io/k8up,3,ebpf,79.986
K8up,go,make build,https://github.com/k8up-io/k8up,4,clean,75.755
K8up,go,make build,https://github.com/k8up-io/k8up,4,ebpf,79.802
K8up,go,make build,https://github.com/k8up-io/k8up,5,clean,75.527
K8up,go,make build,https://github.com/k8up-io/k8up,5,ebpf,88.375
K8up,go,make build,https://github.com/k8up-io/k8up,6,clean,74.959
K8up,go,make build,https://github.com/k8up-io/k8up,6,ebpf,79.720
K8up,go,make build,https://github.com/k8up-io/k8up,7,clean,75.304
K8up,go,make build,https://github.com/k8up-io/k8up,7,ebpf,80.205
K8up,go,make build,https://github.com/k8up-io/k8up,8,clean,74.887
K8up,go,make build,https://github.com/k8up-io/k8up,8,ebpf,79.029
Kaito,go,make build-workspace,https://github.com/kaito-project/kaito,1,clean,65.463
Kaito,go,make build-workspace,https://github.com/kaito-project/kaito,1,ebpf,71.530
Kaito,go,make build-workspace,https://github.com/kaito-project/kaito,2,clean,63.821
Kaito,go,make build-workspace,https://github.com/kaito-project/kaito,2,ebpf,71.826
Kaito,go,make build-workspace,https://github.com/kaito-project/kaito,3,clean,64.401
Kaito,go,make build-workspace,https://github.com/kaito-project/kaito,3,ebpf,71.129
Kaito,go,make build-workspace,https://github.com/kaito-project/kaito,4,clean,64.214
Kaito,go,make build-workspace,https://github.com/kaito-project/kaito,4,ebpf,72.018
Kaito,go,make build-workspace,https://github.com/kaito-project/kaito,5,clean,63.874
Kaito,go,make build-workspace,https://github.com/kaito-project/kaito,5,ebpf,71.775
Kaito,go,make build-workspace,https://github.com/kaito-project/kaito,6,clean,63.836
Kaito,go,make build-workspace,https://github.com/kaito-project/kaito,6,ebpf,72.166
Kaito,go,make build-workspace,https://github.com/kaito-project/kaito,7,clean,64.256
Kaito,go,make build-workspace,https://github.com/kaito-project/kaito,7,ebpf,72.248
Kaito,go,make build-workspace,https://github.com/kaito-project/kaito,8,clean,63.923
Kaito,go,make build-workspace,https://github.com/kaito-project/kaito,8,ebpf,71.822
kanister,go,DOCKER_BUILD=false /usr/bin/make build BIN=controller ARCH=amd64 && DOCKER_BUILD=false /usr/bin/make build BIN=kanctl ARCH=amd64 && DOCKER_BUILD=false /usr/bin/make build BIN=kando ARCH=amd64,https://github.com/kanisterio/kanister,1,clean,104.048
kanister,go,DOCKER_BUILD=false /usr/bin/make build BIN=controller ARCH=amd64 && DOCKER_BUILD=false /usr/bin/make build BIN=kanctl ARCH=amd64 && DOCKER_BUILD=false /usr/bin/make build BIN=kando ARCH=amd64,https://github.com/kanisterio/kanister,1,ebpf,109.599
kanister,go,DOCKER_BUILD=false /usr/bin/make build BIN=controller ARCH=amd64 && DOCKER_BUILD=false /usr/bin/make build BIN=kanctl ARCH=amd64 && DOCKER_BUILD=false /usr/bin/make build BIN=kando ARCH=amd64,https://github.com/kanisterio/kanister,2,clean,103.613
kanister,go,DOCKER_BUILD=false /usr/bin/make build BIN=controller ARCH=amd64 && DOCKER_BUILD=false /usr/bin/make build BIN=kanctl ARCH=amd64 && DOCKER_BUILD=false /usr/bin/make build BIN=kando ARCH=amd64,https://github.com/kanisterio/kanister,2,ebpf,109.460
kanister,go,DOCKER_BUILD=false /usr/bin/make build BIN=controller ARCH=amd64 && DOCKER_BUILD=false /usr/bin/make build BIN=kanctl ARCH=amd64 && DOCKER_BUILD=false /usr/bin/make build BIN=kando ARCH=amd64,https://github.com/kanisterio/kanister,3,clean,103.119
kanister,go,DOCKER_BUILD=false /usr/bin/make build BIN=controller ARCH=amd64 && DOCKER_BUILD=false /usr/bin/make build BIN=kanctl ARCH=amd64 && DOCKER_BUILD=false /usr/bin/make build BIN=kando ARCH=amd64,https://github.com/kanisterio/kanister,3,ebpf,108.413
kanister,go,DOCKER_BUILD=false /usr/bin/make build BIN=controller ARCH=amd64 && DOCKER_BUILD=false /usr/bin/make build BIN=kanctl ARCH=amd64 && DOCKER_BUILD=false /usr/bin/make build BIN=kando ARCH=amd64,https://github.com/kanisterio/kanister,4,clean,102.934
kanister,go,DOCKER_BUILD=false /usr/bin/make build BIN=controller ARCH=amd64 && DOCKER_BUILD=false /usr/bin/make build BIN=kanctl ARCH=amd64 && DOCKER_BUILD=false /usr/bin/make build BIN=kando ARCH=amd64,https://github.com/kanisterio/kanister,4,ebpf,109.726
kanister,go,DOCKER_BUILD=false /usr/bin/make build BIN=controller ARCH=amd64 && DOCKER_BUILD=false /usr/bin/make build BIN=kanctl ARCH=amd64 && DOCKER_BUILD=false /usr/bin/make build BIN=kando ARCH=amd64,https://github.com/kanisterio/kanister,5,clean,102.837
kanister,go,DOCKER_BUILD=false /usr/bin/make build BIN=controller ARCH=amd64 && DOCKER_BUILD=false /usr/bin/make build BIN=kanctl ARCH=amd64 && DOCKER_BUILD=false /usr/bin/make build BIN=kando ARCH=amd64,https://github.com/kanisterio/kanister,5,ebpf,108.261
kanister,go,DOCKER_BUILD=false /usr/bin/make build BIN=controller ARCH=amd64 && DOCKER_BUILD=false /usr/bin/make build BIN=kanctl ARCH=amd64 && DOCKER_BUILD=false /usr/bin/make build BIN=kando ARCH=amd64,https://github.com/kanisterio/kanister,6,clean,103.034
kanister,go,DOCKER_BUILD=false /usr/bin/make build BIN=controller ARCH=amd64 && DOCKER_BUILD=false /usr/bin/make build BIN=kanctl ARCH=amd64 && DOCKER_BUILD=false /usr/bin/make build BIN=kando ARCH=amd64,https://github.com/kanisterio/kanister,6,ebpf,108.509
kanister,go,DOCKER_BUILD=false /usr/bin/make build BIN=controller ARCH=amd64 && DOCKER_BUILD=false /usr/bin/make build BIN=kanctl ARCH=amd64 && DOCKER_BUILD=false /usr/bin/make build BIN=kando ARCH=amd64,https://github.com/kanisterio/kanister,7,clean,102.945
kanister,go,DOCKER_BUILD=false /usr/bin/make build BIN=controller ARCH=amd64 && DOCKER_BUILD=false /usr/bin/make build BIN=kanctl ARCH=amd64 && DOCKER_BUILD=false /usr/bin/make build BIN=kando ARCH=amd64,https://github.com/kanisterio/kanister,7,ebpf,108.162
kanister,go,DOCKER_BUILD=false /usr/bin/make build BIN=controller ARCH=amd64 && DOCKER_BUILD=false /usr/bin/make build BIN=kanctl ARCH=amd64 && DOCKER_BUILD=false /usr/bin/make build BIN=kando ARCH=amd64,https://github.com/kanisterio/kanister,8,clean,102.441
kanister,go,DOCKER_BUILD=false /usr/bin/make build BIN=controller ARCH=amd64 && DOCKER_BUILD=false /usr/bin/make build BIN=kanctl ARCH=amd64 && DOCKER_BUILD=false /usr/bin/make build BIN=kando ARCH=amd64,https://github.com/kanisterio/kanister,8,ebpf,108.942
Karmada,go,make all,https://github.com/karmada-io/karmada,1,clean,125.751
Karmada,go,make all,https://github.com/karmada-io/karmada,1,ebpf,129.907
Karmada,go,make all,https://github.com/karmada-io/karmada,2,clean,123.308
Karmada,go,make all,https://github.com/karmada-io/karmada,2,ebpf,130.053
Karmada,go,make all,https://github.com/karmada-io/karmada,3,clean,124.998
Karmada,go,make all,https://github.com/karmada-io/karmada,3,ebpf,130.223
Karmada,go,make all,https://github.com/karmada-io/karmada,4,clean,124.634
Karmada,go,make all,https://github.com/karmada-io/karmada,4,ebpf,135.465
Karmada,go,make all,https://github.com/karmada-io/karmada,5,clean,125.606
Karmada,go,make all,https://github.com/karmada-io/karmada,5,ebpf,131.461
Karmada,go,make all,https://github.com/karmada-io/karmada,6,clean,122.254
Karmada,go,make all,https://github.com/karmada-io/karmada,6,ebpf,129.513
Karmada,go,make all,https://github.com/karmada-io/karmada,7,clean,122.350
Karmada,go,make all,https://github.com/karmada-io/karmada,7,ebpf,132.607
Karmada,go,make all,https://github.com/karmada-io/karmada,8,clean,124.396
Karmada,go,make all,https://github.com/karmada-io/karmada,8,ebpf,131.386
kcl,rust,make build,https://github.com/kcl-lang/kcl,1,clean,288.425
kcl,rust,make build,https://github.com/kcl-lang/kcl,1,ebpf,301.557
kcl,rust,make build,https://github.com/kcl-lang/kcl,2,clean,287.953
kcl,rust,make build,https://github.com/kcl-lang/kcl,2,ebpf,303.985
kcl,rust,make build,https://github.com/kcl-lang/kcl,3,clean,285.399
kcl,rust,make build,https://github.com/kcl-lang/kcl,3,ebpf,301.820
kcl,rust,make build,https://github.com/kcl-lang/kcl,4,clean,284.209
kcl,rust,make build,https://github.com/kcl-lang/kcl,4,ebpf,302.419
kcl,rust,make build,https://github.com/kcl-lang/kcl,5,clean,285.812
kcl,rust,make build,https://github.com/kcl-lang/kcl,5,ebpf,302.374
kcl,rust,make build,https://github.com/kcl-lang/kcl,6,clean,285.321
kcl,rust,make build,https://github.com/kcl-lang/kcl,6,ebpf,300.423
kcl,rust,make build,https://github.com/kcl-lang/kcl,7,clean,285.069
kcl,rust,make build,https://github.com/kcl-lang/kcl,7,ebpf,300.880
kcl,rust,make build,https://github.com/kcl-lang/kcl,8,clean,286.569
kcl,rust,make build,https://github.com/kcl-lang/kcl,8,ebpf,304.254
kcp,go,make build,https://github.com/kcp-dev/kcp,1,clean,127.574
kcp,go,make build,https://github.com/kcp-dev/kcp,1,ebpf,136.020
kcp,go,make build,https://github.com/kcp-dev/kcp,2,clean,123.357
kcp,go,make build,https://github.com/kcp-dev/kcp,2,ebpf,138.322
kcp,go,make build,https://github.com/kcp-dev/kcp,3,clean,125.464
kcp,go,make build,https://github.com/kcp-dev/kcp,3,ebpf,137.894
kcp,go,make build,https://github.com/kcp-dev/kcp,4,clean,125.384
kcp,go,make build,https://github.com/kcp-dev/kcp,4,ebpf,138.846
kcp,go,make build,https://github.com/kcp-dev/kcp,5,clean,125.119
kcp,go,make build,https://github.com/kcp-dev/kcp,5,ebpf,137.696
kcp,go,make build,https://github.com/kcp-dev/kcp,6,clean,124.057
kcp,go,make build,https://github.com/kcp-dev/kcp,6,ebpf,138.109
kcp,go,make build,https://github.com/kcp-dev/kcp,7,clean,124.540
kcp,go,make build,https://github.com/kcp-dev/kcp,7,ebpf,136.619
kcp,go,make build,https://github.com/kcp-dev/kcp,8,clean,123.151
kcp,go,make build,https://github.com/kcp-dev/kcp,8,ebpf,136.988
Keda,go,make build,https://github.com/kedacore/keda,1,clean,203.258
Keda,go,make build,https://github.com/kedacore/keda,1,ebpf,218.814
Keda,go,make build,https://github.com/kedacore/keda,2,clean,200.249
Keda,go,make build,https://github.com/kedacore/keda,2,ebpf,216.326
Keda,go,make build,https://github.com/kedacore/keda,3,clean,203.543
Keda,go,make build,https://github.com/kedacore/keda,3,ebpf,215.490
Keda,go,make build,https://github.com/kedacore/keda,4,clean,199.963
Keda,go,make build,https://github.com/kedacore/keda,4,ebpf,219.347
Keda,go,make build,https://github.com/kedacore/keda,5,clean,199.245
Keda,go,make build,https://github.com/kedacore/keda,5,ebpf,216.707
Keda,go,make build,https://github.com/kedacore/keda,6,clean,199.659
Keda,go,make build,https://github.com/kedacore/keda,6,ebpf,215.841
Keda,go,make build,https://github.com/kedacore/keda,7,clean,201.604
Keda,go,make build,https://github.com/kedacore/keda,7,ebpf,217.095
Keda,go,make build,https://github.com/kedacore/keda,8,clean,200.330
Keda,go,make build,https://github.com/kedacore/keda,8,ebpf,216.176
kepler,go,make build,https://github.com/sustainable-computing-io/kepler,1,clean,40.086
kepler,go,make build,https://github.com/sustainable-computing-io/kepler,1,ebpf,41.788
kepler,go,make build,https://github.com/sustainable-computing-io/kepler,2,clean,39.565
kepler,go,make build,https://github.com/sustainable-computing-io/kepler,2,ebpf,41.754
kepler,go,make build,https://github.com/sustainable-computing-io/kepler,3,clean,39.427
kepler,go,make build,https://github.com/sustainable-computing-io/kepler,3,ebpf,41.702
kepler,go,make build,https://github.com/sustainable-computing-io/kepler,4,clean,38.802
kepler,go,make build,https://github.com/sustainable-computing-io/kepler,4,ebpf,41.594
kepler,go,make build,https://github.com/sustainable-computing-io/kepler,5,clean,39.590
kepler,go,make build,https://github.com/sustainable-computing-io/kepler,5,ebpf,41.424
kepler,go,make build,https://github.com/sustainable-computing-io/kepler,6,clean,39.437
kepler,go,make build,https://github.com/sustainable-computing-io/kepler,6,ebpf,41.590
kepler,go,make build,https://github.com/sustainable-computing-io/kepler,7,clean,39.192
kepler,go,make build,https://github.com/sustainable-computing-io/kepler,7,ebpf,41.472
kepler,go,make build,https://github.com/sustainable-computing-io/kepler,8,clean,39.447
kepler,go,make build,https://github.com/sustainable-computing-io/kepler,8,ebpf,41.899
keylime,python,python3 -m build --sdist --wheel --outdir dist/ .,https://github.com/keylime/keylime,1,clean,11.320
keylime,python,python3 -m build --sdist --wheel --outdir dist/ .,https://github.com/keylime/keylime,1,ebpf,12.536
keylime,python,python3 -m build --sdist --wheel --outdir dist/ .,https://github.com/keylime/keylime,2,clean,11.373
keylime,python,python3 -m build --sdist --wheel --outdir dist/ .,https://github.com/keylime/keylime,2,ebpf,12.718
keylime,python,python3 -m build --sdist --wheel --outdir dist/ .,https://github.com/keylime/keylime,3,clean,11.109
keylime,python,python3 -m build --sdist --wheel --outdir dist/ .,https://github.com/keylime/keylime,3,ebpf,12.746
keylime,python,python3 -m build --sdist --wheel --outdir dist/ .,https://github.com/keylime/keylime,4,clean,11.124
keylime,python,python3 -m build --sdist --wheel --outdir dist/ .,https://github.com/keylime/keylime,4,ebpf,12.716
keylime,python,python3 -m build --sdist --wheel --outdir dist/ .,https://github.com/keylime/keylime,5,clean,11.303
keylime,python,python3 -m build --sdist --wheel --outdir dist/ .,https://github.com/keylime/keylime,5,ebpf,12.676
keylime,python,python3 -m build --sdist --wheel --outdir dist/ .,https://github.com/keylime/keylime,6,clean,11.184
keylime,python,python3 -m build --sdist --wheel --outdir dist/ .,https://github.com/keylime/keylime,6,ebpf,12.555
keylime,python,python3 -m build --sdist --wheel --outdir dist/ .,https://github.com/keylime/keylime,7,clean,11.274
keylime,python,python3 -m build --sdist --wheel --outdir dist/ .,https://github.com/keylime/keylime,7,ebpf,12.630
keylime,python,python3 -m build --sdist --wheel --outdir dist/ .,https://github.com/keylime/keylime,8,clean,11.187
keylime,python,python3 -m build --sdist --wheel --outdir dist/ .,https://github.com/keylime/keylime,8,ebpf,12.675
Kgateway,go,/usr/bin/make kgateway && /usr/bin/make sds && /usr/bin/make envoyinit,https://github.com/kgateway-dev/kgateway,1,clean,91.262
Kgateway,go,/usr/bin/make kgateway && /usr/bin/make sds && /usr/bin/make envoyinit,https://github.com/kgateway-dev/kgateway,1,ebpf,100.231
Kgateway,go,/usr/bin/make kgateway && /usr/bin/make sds && /usr/bin/make envoyinit,https://github.com/kgateway-dev/kgateway,2,clean,88.501
Kgateway,go,/usr/bin/make kgateway && /usr/bin/make sds && /usr/bin/make envoyinit,https://github.com/kgateway-dev/kgateway,2,ebpf,94.884
Kgateway,go,/usr/bin/make kgateway && /usr/bin/make sds && /usr/bin/make envoyinit,https://github.com/kgateway-dev/kgateway,3,clean,90.305
Kgateway,go,/usr/bin/make kgateway && /usr/bin/make sds && /usr/bin/make envoyinit,https://github.com/kgateway-dev/kgateway,3,ebpf,93.920
Kgateway,go,/usr/bin/make kgateway && /usr/bin/make sds && /usr/bin/make envoyinit,https://github.com/kgateway-dev/kgateway,4,clean,89.516
Kgateway,go,/usr/bin/make kgateway && /usr/bin/make sds && /usr/bin/make envoyinit,https://github.com/kgateway-dev/kgateway,4,ebpf,96.235
Kgateway,go,/usr/bin/make kgateway && /usr/bin/make sds && /usr/bin/make envoyinit,https://github.com/kgateway-dev/kgateway,5,clean,92.585
Kgateway,go,/usr/bin/make kgateway && /usr/bin/make sds && /usr/bin/make envoyinit,https://github.com/kgateway-dev/kgateway,5,ebpf,98.817
Kgateway,go,/usr/bin/make kgateway && /usr/bin/make sds && /usr/bin/make envoyinit,https://github.com/kgateway-dev/kgateway,6,clean,89.660
Kgateway,go,/usr/bin/make kgateway && /usr/bin/make sds && /usr/bin/make envoyinit,https://github.com/kgateway-dev/kgateway,6,ebpf,97.472
Kgateway,go,/usr/bin/make kgateway && /usr/bin/make sds && /usr/bin/make envoyinit,https://github.com/kgateway-dev/kgateway,7,clean,88.633
Kgateway,go,/usr/bin/make kgateway && /usr/bin/make sds && /usr/bin/make envoyinit,https://github.com/kgateway-dev/kgateway,7,ebpf,97.008
Kgateway,go,/usr/bin/make kgateway && /usr/bin/make sds && /usr/bin/make envoyinit,https://github.com/kgateway-dev/kgateway,8,clean,89.844
Kgateway,go,/usr/bin/make kgateway && /usr/bin/make sds && /usr/bin/make envoyinit,https://github.com/kgateway-dev/kgateway,8,ebpf,97.146
ko,go,go build -o ko .,https://github.com/ko-build/ko,1,clean,27.522
ko,go,go build -o ko .,https://github.com/ko-build/ko,1,ebpf,31.642
ko,go,go build -o ko .,https://github.com/ko-build/ko,2,clean,27.317
ko,go,go build -o ko .,https://github.com/ko-build/ko,2,ebpf,30.888
ko,go,go build -o ko .,https://github.com/ko-build/ko,3,clean,27.651
ko,go,go build -o ko .,https://github.com/ko-build/ko,3,ebpf,30.519
ko,go,go build -o ko .,https://github.com/ko-build/ko,4,clean,26.949
ko,go,go build -o ko .,https://github.com/ko-build/ko,4,ebpf,31.025
ko,go,go build -o ko .,https://github.com/ko-build/ko,5,clean,27.341
ko,go,go build -o ko .,https://github.com/ko-build/ko,5,ebpf,30.979
ko,go,go build -o ko .,https://github.com/ko-build/ko,6,clean,27.450
ko,go,go build -o ko .,https://github.com/ko-build/ko,6,ebpf,31.049
ko,go,go build -o ko .,https://github.com/ko-build/ko,7,clean,27.193
ko,go,go build -o ko .,https://github.com/ko-build/ko,7,ebpf,30.610
ko,go,go build -o ko .,https://github.com/ko-build/ko,8,clean,28.209
ko,go,go build -o ko .,https://github.com/ko-build/ko,8,ebpf,30.857
koordinator,go,make build,https://github.com/koordinator-sh/koordinator,1,clean,214.301
koordinator,go,make build,https://github.com/koordinator-sh/koordinator,1,ebpf,187.108
koordinator,go,make build,https://github.com/koordinator-sh/koordinator,2,clean,119.766
koordinator,go,make build,https://github.com/koordinator-sh/koordinator,2,ebpf,127.084
koordinator,go,make build,https://github.com/koordinator-sh/koordinator,3,clean,120.890
koordinator,go,make build,https://github.com/koordinator-sh/koordinator,3,ebpf,127.818
koordinator,go,make build,https://github.com/koordinator-sh/koordinator,4,clean,119.517
koordinator,go,make build,https://github.com/koordinator-sh/koordinator,4,ebpf,128.169
koordinator,go,make build,https://github.com/koordinator-sh/koordinator,5,clean,121.607
koordinator,go,make build,https://github.com/koordinator-sh/koordinator,5,ebpf,131.740
koordinator,go,make build,https://github.com/koordinator-sh/koordinator,6,clean,117.718
koordinator,go,make build,https://github.com/koordinator-sh/koordinator,6,ebpf,126.771
koordinator,go,make build,https://github.com/koordinator-sh/koordinator,7,clean,120.899
koordinator,go,make build,https://github.com/koordinator-sh/koordinator,7,ebpf,126.460
koordinator,go,make build,https://github.com/koordinator-sh/koordinator,8,clean,120.649
koordinator,go,make build,https://github.com/koordinator-sh/koordinator,8,ebpf,128.147
kpt,go,make build,https://github.com/kptdev/kpt,1,clean,46.263
kpt,go,make build,https://github.com/kptdev/kpt,1,ebpf,48.890
kpt,go,make build,https://github.com/kptdev/kpt,2,clean,46.772
kpt,go,make build,https://github.com/kptdev/kpt,2,ebpf,49.541
kpt,go,make build,https://github.com/kptdev/kpt,3,clean,46.005
kpt,go,make build,https://github.com/kptdev/kpt,3,ebpf,49.016
kpt,go,make build,https://github.com/kptdev/kpt,4,clean,46.070
kpt,go,make build,https://github.com/kptdev/kpt,4,ebpf,50.774
kpt,go,make build,https://github.com/kptdev/kpt,5,clean,46.285
kpt,go,make build,https://github.com/kptdev/kpt,5,ebpf,49.761
kpt,go,make build,https://github.com/kptdev/kpt,6,clean,46.007
kpt,go,make build,https://github.com/kptdev/kpt,6,ebpf,49.665
kpt,go,make build,https://github.com/kptdev/kpt,7,clean,46.585
kpt,go,make build,https://github.com/kptdev/kpt,7,ebpf,49.667
kpt,go,make build,https://github.com/kptdev/kpt,8,clean,45.920
kpt,go,make build,https://github.com/kptdev/kpt,8,ebpf,49.930
KServe,go,make manager,https://github.com/kserve/kserve,1,clean,251.975
KServe,go,make manager,https://github.com/kserve/kserve,1,ebpf,265.345
KServe,go,make manager,https://github.com/kserve/kserve,2,clean,244.204
KServe,go,make manager,https://github.com/kserve/kserve,2,ebpf,273.680
KServe,go,make manager,https://github.com/kserve/kserve,3,clean,249.150
KServe,go,make manager,https://github.com/kserve/kserve,3,ebpf,266.233
KServe,go,make manager,https://github.com/kserve/kserve,4,clean,244.274
KServe,go,make manager,https://github.com/kserve/kserve,4,ebpf,270.222
KServe,go,make manager,https://github.com/kserve/kserve,5,clean,256.091
KServe,go,make manager,https://github.com/kserve/kserve,5,ebpf,267.708
KServe,go,make manager,https://github.com/kserve/kserve,6,clean,243.590
KServe,go,make manager,https://github.com/kserve/kserve,6,ebpf,268.209
KServe,go,make manager,https://github.com/kserve/kserve,7,clean,247.619
KServe,go,make manager,https://github.com/kserve/kserve,7,ebpf,265.872
KServe,go,make manager,https://github.com/kserve/kserve,8,clean,245.614
KServe,go,make manager,https://github.com/kserve/kserve,8,ebpf,264.404
kuadrant,go,make build,https://github.com/kuadrant/kuadrant-operator,1,clean,73.291
kuadrant,go,make build,https://github.com/kuadrant/kuadrant-operator,1,ebpf,80.510
kuadrant,go,make build,https://github.com/kuadrant/kuadrant-operator,2,clean,72.431
kuadrant,go,make build,https://github.com/kuadrant/kuadrant-operator,2,ebpf,79.794
kuadrant,go,make build,https://github.com/kuadrant/kuadrant-operator,3,clean,73.274
kuadrant,go,make build,https://github.com/kuadrant/kuadrant-operator,3,ebpf,80.305
kuadrant,go,make build,https://github.com/kuadrant/kuadrant-operator,4,clean,72.725
kuadrant,go,make build,https://github.com/kuadrant/kuadrant-operator,4,ebpf,79.159
kuadrant,go,make build,https://github.com/kuadrant/kuadrant-operator,5,clean,73.107
kuadrant,go,make build,https://github.com/kuadrant/kuadrant-operator,5,ebpf,80.290
kuadrant,go,make build,https://github.com/kuadrant/kuadrant-operator,6,clean,72.527
kuadrant,go,make build,https://github.com/kuadrant/kuadrant-operator,6,ebpf,80.079
kuadrant,go,make build,https://github.com/kuadrant/kuadrant-operator,7,clean,72.460
kuadrant,go,make build,https://github.com/kuadrant/kuadrant-operator,7,ebpf,80.407
kuadrant,go,make build,https://github.com/kuadrant/kuadrant-operator,8,clean,72.120
